,Label,Modelo 2,Modelo 1,Modelo 3,Modelo 4,Ensemble,Modelo 5,Modelo 6
3637,0,0.7009056,0.7031908,0.28086728,0.3849715,0.7031908,0.46559894,0.66250646
3638,0,0.39508873,0.7360724,0.35088244,0.51335716,0.7360724,0.3121476,0.03001076
3639,0,0.31091487,0.5511225,0.1889784,0.3842016,0.5511225,0.54426765,0.24915099
3640,0,0.37512746,0.6406033,0.07062742,0.43284324,0.6406033,0.06968063,0.59622574
3641,0,0.95079505,0.63526833,0.49450234,0.78129196,0.95079505,0.6195278,0.03991297
3642,0,0.50863,0.41196057,0.25778452,0.4349474,0.50863,0.065182865,0.023969442
3643,0,0.26347995,0.26670143,0.16068956,0.19542575,0.26670143,0.05752343,0.22131455
3644,0,0.23321176,0.49773493,0.101367146,0.115746856,0.49773493,0.101198345,0.17913195
3645,0,0.7497383,0.65712863,0.4112391,0.5848791,0.76681376,0.65641904,0.76681376
3646,0,0.282444,0.31820887,0.24507964,0.5632311,0.71986806,0.71986806,0.000908345
3647,0,0.37447256,0.5345487,0.17830193,0.27654773,0.959134,0.959134,0.13185924
3648,0,0.11063261,0.2026631,0.15704072,0.2826716,0.2826716,0.19661765,0.21253149
3649,0,0.58971244,0.5253094,0.2649262,0.34561554,0.58971244,0.27004665,0.24738121
3650,0,0.2425178,0.26410013,0.10878721,0.21813133,0.26410013,0.009875178,0.0089939535
3651,0,0.11474839,0.25105697,0.09194201,0.052511036,0.25105697,0.04287955,0.0025862753
3652,0,0.5846547,0.5224363,0.40907192,0.27357748,0.6145278,0.6145278,0.3163672
3653,0,0.18134269,0.24139848,0.18504703,0.19851774,0.24139848,0.12596697,0.052095175
3654,0,0.28477746,0.2230947,0.2562129,0.26504785,0.28477746,0.2155079,0.061516047
3655,0,0.57976353,0.6583526,0.72447324,0.6785328,0.7720593,0.7720593,0.22543964
3656,0,0.6892023,0.58499455,0.7760198,0.8092371,0.8879436,0.8879436,0.677969
3657,0,0.33219576,0.15256342,0.1558831,0.55223083,0.6713013,0.6713013,0.50166255
3658,0,0.17637205,0.2603203,0.07998285,0.17931837,0.2603203,0.077459574,0.073997974
3659,0,0.82201004,0.5729303,0.49836046,0.8083979,0.9455193,0.9455193,0.6258346
3660,0,0.091617405,0.16572213,0.07117373,0.110788256,0.16572213,0.006356597,0.0058705807
3661,0,0.09894875,0.2326473,0.06903249,0.08806425,0.2326473,0.003075868,0.012327224
3662,0,0.15286067,0.10447341,0.067605495,0.07274905,0.15286067,0.030938596,0.06936383
3663,0,0.2704718,0.36570612,0.39989436,0.5578366,0.81059957,0.28531832,0.81059957
3664,0,0.3756763,0.5528733,0.30952716,0.378513,0.6513646,0.6513646,0.25843102
3665,0,0.2949738,0.30440927,0.21528748,0.13202572,0.30440927,0.18062359,0.11776644
3666,0,0.3256821,0.47782832,0.2537149,0.22079378,0.92238194,0.92238194,0.17313454
3667,0,0.32700348,0.48708826,0.33191472,0.30365545,0.48708826,0.34231412,0.2750127
3668,0,0.18836981,0.15826893,0.13793367,0.19535336,0.22380313,0.11907995,0.22380313
3669,0,0.21996611,0.18440041,0.17949298,0.27407128,0.40164047,0.25506637,0.40164047
3670,0,0.629738,0.4190152,0.21457627,0.470228,0.629738,0.276566,0.28255868
3671,0,0.28136387,0.18832994,0.06553197,0.2902608,0.2902608,0.09535441,0.08093369
3672,0,0.24500513,0.2515066,0.08285001,0.034974843,0.2515066,0.0012846589,0.15045252
3673,0,0.28048968,0.2152178,0.11858022,0.21045426,0.28048968,0.11095792,0.07477996
3674,0,0.4668708,0.5585711,0.41725224,0.42662227,0.5585711,0.34296608,0.18374667
3675,0,0.35203606,0.6403783,0.12712935,0.11240655,0.6403783,0.1282661,2.9802322e-07
3676,0,0.28393325,0.40870053,0.17581227,0.16036129,0.40870053,0.12191194,0.029791415
3677,0,0.8951619,0.8120012,0.35106766,0.74057347,0.9667562,0.9667562,0.39501333
3678,0,0.27702093,0.18193841,0.037200004,0.21221152,0.27702093,0.19363865,0.0011495352
3679,0,0.81954956,0.8350847,0.47322464,0.5149439,0.84516215,0.84516215,0.18004465
3680,0,0.35261554,0.5871034,0.24686459,0.77013063,0.77013063,0.3288924,0.2125948
3681,0,0.40163663,0.5779899,0.26538438,0.32631302,0.66944355,0.66944355,0.5773563
3682,0,0.28184378,0.6453033,0.1756339,0.34267262,0.73733974,0.73733974,0.49983144
3683,0,0.13984627,0.48284718,0.22156793,0.43367988,0.48284718,0.2837526,0.23988187
3684,0,0.03577313,0.15165731,0.06044504,0.04674101,0.15165731,0.011634171,0.0033281147
3685,0,0.13301238,0.22388259,0.0981881,0.15359452,0.22388259,0.0681088,0.042926222
3686,0,0.25980315,0.30043936,0.07034966,0.3700952,0.3700952,0.32739365,0.36711615
3687,0,0.66999114,0.5840224,0.5363137,0.51290536,0.66999114,0.17281628,0.47776952
3688,0,0.51440454,0.4451403,0.49930426,0.20029026,0.51440454,0.28495663,0.43208593
3689,0,0.1437869,0.38807645,0.39733002,0.26786152,0.39733002,0.2920285,0.043055266
3690,0,0.11227813,0.19131863,0.2066144,0.05358416,0.2066144,0.062019795,0.00218454
3691,0,0.3815834,0.2563216,0.2807601,0.51989555,0.51989555,0.40279663,0.19550288
3692,0,0.08260912,0.21054387,0.01417017,0.09546536,0.21054387,0.019969285,4.5895576e-06
3693,0,0.3038881,0.20989203,0.16875124,0.24668714,0.3038881,0.07197857,0.002009809
3694,0,0.22603276,0.3603493,0.10734099,0.11071214,0.3603493,0.27015635,0.14501163
3695,0,0.8820498,0.7482232,0.7747971,0.2808017,0.99965,0.99965,0.99319184
3696,0,0.5188824,0.73459595,0.2107082,0.2974211,0.73459595,0.28527024,0.5326849
3697,0,0.4194386,0.26833844,0.04870069,0.15910581,0.4194386,0.010711789,0.08772358
3698,0,0.26550236,0.61330205,0.16756196,0.34444755,0.61330205,0.14877106,0.24238011
3699,0,0.33790505,0.4404735,0.16137442,0.24346885,0.4404735,0.28706142,0.35945895
3700,0,0.33994758,0.20516875,0.12631598,0.20664749,0.33994758,0.23009613,0.2928167
3701,0,0.19258583,0.21966717,0.05757609,0.20946136,0.21966717,0.028560996,0.0030536652
3702,0,0.19360068,0.18096942,0.14891332,0.11790457,0.19360068,0.05968803,0.031519175
3703,0,0.13021085,0.13632727,0.11183792,0.07035226,0.13632727,0.03283912,0.0006777644
3704,0,0.5554541,0.6340433,0.52570206,0.30694395,0.6340433,0.27771556,0.62428683
3705,0,0.22126275,0.22147718,0.11645451,0.017948449,0.22147718,0.00359869,0.20959419
3706,0,0.5693917,0.5236789,0.29410136,0.47625285,0.5693917,0.3535153,0.3241065
3707,0,0.29902261,0.36410862,0.61223984,0.23578519,0.6527317,0.6527317,0.0746187
3708,0,0.49860057,0.48464108,0.3633967,0.31619644,0.8812882,0.8812882,0.52179307
3709,0,0.5825917,0.84127545,0.43209147,0.34210753,0.84127545,0.6224392,0.6118501
3710,0,0.32606465,0.4812115,0.3315885,0.29953662,0.4812115,0.24649426,0.054603726
3711,0,0.089333415,0.12820923,0.09475246,0.0830124,0.12820923,0.070263594,0.124418646
3712,0,0.13697714,0.13758895,0.16059062,0.045304388,0.16059062,0.093210846,0.020258635
3713,0,0.29909116,0.2986839,0.19124916,0.19441581,0.29909116,0.29611826,0.16384438
3714,0,0.64836144,0.30466008,0.5242963,0.21016538,0.64836144,0.16297767,0.0033790767
3715,0,0.5839661,0.54047567,0.30615705,0.25718808,0.71874523,0.3400633,0.71874523
3716,0,0.54758584,0.54379296,0.27380788,0.44790024,0.54758584,0.18392426,0.18258739
3717,0,0.027964175,0.09614834,0.15679598,0.023060441,0.18774614,0.18774614,0.0075083375
3718,0,0.30882606,0.48083928,0.21796879,0.3813256,0.48083928,0.32535118,0.10605329
3719,0,0.14998266,0.2793407,0.19406465,0.3095587,0.3095587,0.05887717,0.19861603
3720,0,0.39373398,0.26267642,0.25645378,0.29076827,0.47857225,0.47857225,0.1150251
3721,0,0.06834021,0.1860506,0.1297332,0.23260596,0.2561562,0.2561562,0.03726518
3722,0,0.7148811,0.6432551,0.5843023,0.63392466,0.7148811,0.4657269,0.2730176
3723,0,0.14146128,0.33468422,0.08619887,0.05046323,0.33468422,0.011125267,4.4107437e-06
3724,0,0.4279559,0.35238397,0.24609104,0.40722054,0.4279559,0.33910573,0.016078353
3725,0,0.27334082,0.54376286,0.5258578,0.27730775,0.54376286,0.26462126,0.13277578
3726,0,0.3217929,0.31852213,0.26690254,0.31489074,0.54893386,0.54893386,0.26904863
3727,0,0.64021444,0.648786,0.62004805,0.7374832,0.91669774,0.91669774,0.8157554
3728,0,0.55818814,0.6151733,0.40833545,0.5101021,0.6668905,0.6668905,0.65094054
3729,0,0.3309155,0.5075224,0.2103306,0.3282237,0.5075224,0.17752934,0.18906844
3730,0,0.25963187,0.25617686,0.16185096,0.24676183,0.26957232,0.26957232,0.02096802
3731,0,0.50945383,0.59801596,0.10374597,0.32219848,0.59801596,0.3211679,0.11681658
3732,0,0.5494212,0.3253496,0.24149498,0.5919889,0.5919889,0.46157092,0.094483584
3733,0,0.1903278,0.4594796,0.09472796,0.20164147,0.4594796,0.0896928,0.0015337169
3734,0,0.16739818,0.18044236,0.14277703,0.17464644,0.18044236,0.121739715,0.10400966
3735,0,0.33282688,0.29603535,0.19276103,0.27963442,0.3339191,0.3339191,0.054862052
3736,0,0.33383137,0.42517978,0.29694957,0.3882189,0.42517978,0.34064192,0.17481735
3737,0,0.5351814,0.5587095,0.51245546,0.5223028,0.86404514,0.86404514,0.48993695
3738,0,0.42411095,0.55577666,0.48630497,0.27321622,0.75937396,0.75937396,0.4520713
3739,0,0.24269527,0.37227458,0.14201179,0.2645495,0.37227458,0.299372,0.101154596
3740,0,0.28702062,0.289182,0.14526716,0.2358079,0.289182,0.08412072,0.029435307
3741,0,0.16555762,0.37978262,0.0846408,0.18988639,0.37978262,0.07228598,0.0026295185
3742,0,0.3333619,0.31183678,0.1712234,0.13975707,0.3333619,0.0609228,0.26023132
3743,0,0.56915855,0.5291071,0.38334844,0.5495357,0.56915855,0.30228683,0.08574352
3744,0,0.04545206,0.11563915,0.02340886,0.048819423,0.11563915,0.002226919,3.8146973e-06
3745,0,0.036968946,0.16222143,0.080144465,0.060252815,0.16222143,0.004802853,1.9073486e-06
3746,0,0.18882892,0.3780441,0.40456137,0.5110856,0.5110856,0.18518859,0.04098952
3747,0,0.2320582,0.4811579,0.17028978,0.07284081,0.4811579,0.2757789,0.09983507
3748,0,0.11348354,0.20766135,0.17658693,0.3707454,0.3707454,0.37012953,0.002172362
3749,0,0.9509593,0.84289753,0.5464333,0.8686494,0.9977059,0.994622,0.9977059
3750,0,0.60543126,0.5403377,0.32694393,0.46731016,0.89043444,0.89043444,0.12892231
3751,0,0.24271098,0.22979686,0.13029054,0.10555714,0.28668967,0.28668967,0.015681595
3752,0,0.05269873,0.25589073,0.11655697,0.023779452,0.25589073,0.0018841922,0.0008366406
3753,0,0.32459855,0.1710358,0.13694447,0.17161843,0.32459855,0.2902667,0.14521334
3754,0,0.30516952,0.34765494,0.35868868,0.59748185,0.59748185,0.0757488,0.0006482601
3755,0,0.15247795,0.18175465,0.080757976,0.20241296,0.24446505,0.24446505,0.24358615
3756,0,0.579547,0.5393703,0.5463209,0.63542694,0.63542694,0.35428774,0.5474287
3757,0,0.54805195,0.31074303,0.3096102,0.21753046,0.54805195,0.12836117,0.05765003
3758,0,0.20729521,0.23836571,0.13842317,0.19405949,0.23836571,0.057302594,0.0035263002
3759,0,0.3189152,0.31247553,0.25444588,0.33255136,0.33255136,0.22781426,0.07397118
3760,0,0.32971293,0.29890835,0.18904021,0.6766451,0.8249116,0.8249116,0.29397044
3761,0,0.5798777,0.5191931,0.23369777,0.57672274,0.5798777,0.3365451,0.34305662
3762,0,0.28755927,0.20527187,0.1524094,0.25867933,0.33844936,0.33844936,0.21496436
3763,0,0.34638143,0.28909817,0.2765305,0.20806819,0.54950637,0.54950637,0.18697578
3764,0,0.42032075,0.23361689,0.3085546,0.24549404,0.42032075,0.13897246,0.30756354
3765,0,0.6524154,0.39799058,0.31820893,0.35710275,0.6524154,0.33892438,0.19076562
3766,0,0.10771352,0.19427526,0.06356543,0.18169916,0.19427526,0.033730656,0.06978503
3767,0,0.13902995,0.10750604,0.083686054,0.15568721,0.15568721,0.026451439,0.055915743
3768,0,0.7112517,0.6970631,0.63441664,0.8102398,0.99913484,0.9549445,0.99913484
3769,0,0.10733691,0.33224708,0.14241236,0.15735996,0.33224708,0.007933676,0.11608252
3770,0,0.39182788,0.38242096,0.20030403,0.22103456,0.5393343,0.335379,0.5393343
3771,0,0.67008585,0.65673316,0.3510406,0.97514135,0.9931209,0.9931209,0.17259368
3772,0,0.20049098,0.1790837,0.14519385,0.23914644,0.6112539,0.6112539,0.006101966
3773,0,0.66130924,0.65622747,0.441725,0.87585926,0.87585926,0.84998846,0.56121504
3774,0,0.7355977,0.5334705,0.6927818,0.24641341,0.7355977,0.31048965,0.22804502
3775,0,0.49606064,0.6376935,0.54191875,0.21341798,0.6376935,0.36651313,0.17494309
3776,0,0.8415741,0.85002756,0.5848389,0.74719644,0.85002756,0.6715895,0.5502166
3777,0,0.7413316,0.8929738,0.7115426,0.45404002,0.8979813,0.8979813,0.83349764
3778,0,0.94451934,0.97686446,0.88522065,0.8732008,0.9991286,0.9991286,0.96585876
3779,0,0.5890905,0.39827392,0.31909573,0.5183553,0.5890905,0.26152223,0.21676677
3780,0,0.7484791,0.6547854,0.48743227,0.5417553,0.831027,0.831027,0.32246682
3781,0,0.21543589,0.2841251,0.433109,0.18237177,0.433109,0.11467826,0.0064866245
3782,0,0.78595257,0.5851055,0.31246245,0.5703691,0.78595257,0.29556087,0.1124247
3783,0,0.28615904,0.3092725,0.31962478,0.34453472,0.34453472,0.31748107,0.024056882
3784,0,0.63439894,0.799275,0.7133951,0.5351533,0.9994588,0.9846771,0.9994588
3785,0,0.7484791,0.6547854,0.48743227,0.5417553,0.831027,0.831027,0.32246682
3786,0,0.6012789,0.5901716,0.8872702,0.7743038,0.96739745,0.90559375,0.96739745
3787,0,0.2210832,0.27296972,0.1535714,0.06623101,0.27296972,0.24968022,0.008098632
3788,0,0.19101498,0.32716778,0.19465992,0.42770213,0.42770213,0.26334393,0.029605925
3789,0,0.32315075,0.33232588,0.26120967,0.3501609,0.3501609,0.19864339,0.22476122
3790,0,0.32250813,0.30703408,0.047476172,0.1506292,0.33352494,0.33352494,0.0006376207
3791,0,0.40238002,0.57259375,0.31026965,0.38646656,0.57259375,0.31270242,0.1799925
3792,0,0.28461266,0.4625665,0.12674499,0.09370923,0.4625665,0.12535378,0.07316652
3793,0,0.51149637,0.5349442,0.24347267,0.73959917,0.73959917,0.28308818,0.22226384
3794,0,0.44896555,0.34046575,0.23247656,0.36648566,0.44896555,0.28797844,0.01664564
3795,0,0.9082584,0.8036722,0.70297194,0.8897743,0.9571531,0.7638643,0.9571531
3796,0,0.9205332,0.6426198,0.5357727,0.71861666,0.9205332,0.8818855,0.45850348
3797,0,0.22904122,0.5816339,0.13097095,0.22669235,0.5816339,0.17320624,0.33466536
3798,0,0.5520364,0.3494837,0.12887003,0.56083626,0.56083626,0.1572288,0.24744835
3799,0,0.17533451,0.26871392,0.17359342,0.20540558,0.26871392,0.12551802,0.117862314
3800,0,0.32318786,0.22406188,0.10033062,0.08149621,0.32318786,0.00553897,0.048026294
3801,0,0.34847292,0.19074944,0.3526597,0.4312917,0.4312917,0.28812954,0.18938118
3802,0,0.14825612,0.23118675,0.31811914,0.13903573,0.31811914,0.24990025,0.20883083
3803,0,0.28556943,0.25053808,0.5068705,0.29127127,0.5068705,0.33277065,0.39527655
3804,0,0.3344396,0.3874696,0.23402342,0.2665041,0.5466151,0.3863479,0.5466151
3805,0,0.15024546,0.19579056,0.1192728,0.12334773,0.32855394,0.32855394,0.10364461
3806,0,0.10716912,0.04751298,0.07116786,0.022286654,0.10716912,0.002421081,0.00014144182
3807,0,0.7738054,0.601698,0.44326544,0.58095574,0.7738054,0.22979411,0.40771848
3808,0,0.6029026,0.49070954,0.477734,0.8798336,0.8798336,0.84771657,0.25128582
3809,0,0.332251,0.39455578,0.05521685,0.5979924,0.5979924,0.28766048,0.056220055
3810,0,0.1648795,0.22707286,0.030988693,0.15381736,0.22707286,0.054215103,0.12484515
3811,0,0.56953114,0.5706366,0.2235775,0.85675377,0.9025775,0.9025775,0.36021015
3812,0,0.67710054,0.32338595,0.2808952,0.62050116,0.9267013,0.9267013,0.2101416
3813,0,0.5164024,0.33692247,0.33692098,0.32566512,0.556484,0.37092692,0.556484
3814,0,0.77655745,0.6241512,0.5129518,0.54607046,0.77655745,0.6592009,0.6424808
3815,0,0.2266821,0.27824387,0.28755853,0.12971565,0.7779975,0.3526059,0.7779975
3816,0,0.27769956,0.29352093,0.14713565,0.2392168,0.6016462,0.6016462,0.081919074
3817,0,0.38959974,0.5587099,0.15347132,0.5684633,0.95033526,0.95033526,0.27611998
3818,0,0.16129369,0.5285379,0.34367263,0.13699627,0.5285379,0.25702623,0.051700026
3819,0,0.2331545,0.47955078,0.3231489,0.24262586,0.47955078,0.22285083,0.058572024
3820,0,0.6051198,0.34248745,0.86564153,0.27023357,0.86564153,0.3421322,0.52983683
3821,0,0.17733932,0.26775753,0.16130036,0.10511878,0.26775753,0.21030551,0.0017477274
3822,0,0.13402009,0.29426497,0.09358919,0.13507527,0.29426497,0.07671672,0.020732433
3823,0,0.11386955,0.17378262,0.05618015,0.05631444,0.17378262,0.106803566,0.02576381
3824,0,0.5904912,0.5095934,0.5626349,0.44191623,0.6327177,0.23542354,0.6327177
3825,0,0.14027002,0.17756826,0.035514593,0.071511865,0.17756826,0.0043925643,0.0038273036
3826,0,0.058624864,0.2143951,0.12461257,0.057522297,0.2143951,0.05181709,0.018809885
3827,0,0.031151235,0.1771931,0.033725798,0.03089583,0.1771931,0.087924,0.0005672872
3828,0,0.3164827,0.3089354,0.11042982,0.27296042,0.3164827,0.17364725,0.015984148
3829,0,0.19994652,0.14332268,0.061513096,0.17908153,0.4271865,0.4271865,0.30219397
3830,0,0.21316239,0.29333597,0.02622518,0.08705911,0.29333597,0.0051724613,0.006791711
3831,0,0.12814257,0.17050764,0.048882484,0.15986148,0.17050764,0.085942894,0.007057905
3832,0,0.96580756,0.92498165,0.8327837,0.69739234,0.96580756,0.90852165,0.897188
3833,0,0.16921589,0.23462048,0.033158958,0.20584333,0.23462048,0.03912723,0.005453944
3834,0,0.10527173,0.26727945,0.042332113,0.10132581,0.26727945,0.17221686,0.00029495358
3835,0,0.17899269,0.26204598,0.180677,0.3386244,0.35193974,0.3387959,0.35193974
3836,0,0.16540933,0.24295232,0.08553183,0.18085459,0.24295232,0.19034126,0.084320545
3837,0,0.57017577,0.45905963,0.10227522,0.37242988,0.57017577,0.28267926,0.03274995
3838,0,0.5076764,0.42065433,0.3354802,0.44871506,0.5076764,0.049697846,0.2136206
3839,0,0.1497849,0.20072484,0.050962627,0.18027222,0.20072484,0.08445364,0.08776528
3840,0,0.27302086,0.27925766,0.12163806,0.094781786,0.27925766,0.06292653,0.0056042373
3841,0,0.034434706,0.13475052,0.024707168,0.14414605,0.14414605,0.022339344,0.01805839
3842,0,0.45317134,0.5871053,0.48129195,0.67358387,0.6758315,0.6758315,0.473999
3843,0,0.36572564,0.15923935,0.1756671,0.7813072,0.7813072,0.31320006,0.016978145
3844,0,0.3431393,0.25095534,0.015390992,0.27898753,0.3431393,0.04791969,0.0035806596
3845,0,0.3074788,0.31259835,0.09979999,0.23087385,0.6382371,0.26958862,0.6382371
3846,0,0.4837618,0.41344947,0.35099965,0.3373676,0.5781161,0.5781161,0.15240511
3847,0,0.55228776,0.853176,0.97325385,0.98720706,0.99908316,0.70442444,0.99908316
3848,0,0.1911932,0.2793116,0.078708224,0.3456601,0.3456601,0.21988925,0.27110904
3849,0,0.35775924,0.3407226,0.16280109,0.3099528,0.58108675,0.20162247,0.58108675
3850,0,0.17931601,0.2631324,0.10725281,0.25818565,0.6121953,0.6121953,0.021532744
3851,0,0.4358287,0.27254403,0.22533378,0.29815832,0.4358287,0.27237743,0.22242734
3852,0,0.5480479,0.6337991,0.3179025,0.5042159,0.9998295,0.9284253,0.9998295
3853,0,0.33439827,0.57052684,0.49411574,0.57907087,0.8759962,0.8759962,0.68040276
3854,0,0.83874846,0.8933391,0.30682826,0.70728475,0.97800934,0.6577361,0.97800934
3855,0,0.084724575,0.46337014,0.26850718,0.06971404,0.46337014,0.14269254,0.0077655017
3856,0,0.6043474,0.58386767,0.60202754,0.67640495,0.9502023,0.9502023,0.07604727
3857,0,0.7447664,0.5680696,0.8510556,0.9374679,0.9374679,0.90030503,0.9318737
3858,0,0.2083602,0.53770334,0.28945196,0.46940354,0.914111,0.914111,0.30201885
3859,0,0.48245525,0.16439104,0.08758518,0.23940712,0.48245525,0.3870182,0.103775114
3860,0,0.40297958,0.55090654,0.31651938,0.39422292,0.576307,0.576307,0.24652392
3861,0,0.43478584,0.62946427,0.4355307,0.5867919,0.9719423,0.9425951,0.9719423
3862,0,0.36429313,0.5170914,0.40336448,0.17615432,0.93702865,0.08856103,0.93702865
3863,0,0.32533765,0.28048298,0.1608383,0.17126605,0.32533765,0.15120757,0.3116951
3864,0,0.054309726,0.1372368,0.057579905,0.102743864,0.1372368,0.09867263,0.0089683235
3865,0,0.3773799,0.30863887,0.14413694,0.24790889,0.3773799,0.15641895,0.16876933
3866,0,0.19802493,0.45712835,0.30783305,0.246122,0.45712835,0.26211393,0.34405288
3867,0,0.33108732,0.297033,0.18173149,0.23732546,0.4531997,0.4531997,0.28791225
3868,0,0.55404484,0.45297793,0.23483714,0.46501616,0.55404484,0.2296732,0.042718083
3869,0,0.37364107,0.3351875,0.27005416,0.24889258,0.53068525,0.53068525,0.45894414
3870,0,0.5930345,0.6200097,0.26108915,0.30581328,0.6200097,0.34391898,0.053882718
3871,0,0.3226474,0.25233763,0.14955056,0.21399528,0.3226474,0.07635617,0.0101466775
3872,0,0.3567766,0.35442978,0.21108189,0.16093162,0.4888717,0.33231902,0.4888717
3873,0,0.5581356,0.59412503,0.47414488,0.24703872,0.59412503,0.3912912,0.23237747
3874,0,0.7339064,0.665415,0.54766077,0.4348706,0.7339064,0.5992408,0.5718636
3875,0,0.953506,0.8368311,0.5136942,0.7344067,0.9930861,0.9930861,0.8619926
3876,0,0.27232492,0.46612585,0.2749791,0.2215702,0.46612585,0.113806516,0.024549544
3877,0,0.19634181,0.6493832,0.31923586,0.36144727,0.6493832,0.2952665,0.09649181
3878,0,0.36355072,0.6242852,0.26244694,0.54592645,0.6242852,0.18196926,0.027304292
3879,0,0.3248781,0.26667964,0.17469302,0.11051464,0.3248781,0.16673797,0.08978993
3880,0,0.5496484,0.30489776,0.14668688,0.24565202,0.5496484,0.33106568,0.11877224
3881,0,0.3968262,0.7415883,0.43945298,0.13561162,0.7415883,0.29791522,0.0062913
3882,0,0.14637211,0.2861859,0.1845819,0.30186856,0.521212,0.34388912,0.521212
3883,0,0.58602625,0.78723633,0.703111,0.3144208,0.9124736,0.7258589,0.9124736
3884,0,0.7670488,0.42772162,0.1783134,0.42426795,0.7670488,0.67575705,0.058632493
3885,0,0.27692658,0.33777386,0.31695652,0.32416916,0.33777386,0.09734008,0.24767351
3886,0,0.2963839,0.37231964,0.2905723,0.48915464,0.6485323,0.57485336,0.6485323
3887,0,0.5930797,0.82374907,0.48367426,0.6005307,0.82374907,0.5793425,0.26641983
3888,0,0.22119808,0.2599741,0.2842844,0.18266457,0.2842844,0.20049828,0.0633719
3889,0,0.5137652,0.39470306,0.26594222,0.49559885,0.5295377,0.2570132,0.5295377
3890,0,0.5736606,0.5606232,0.19300282,0.30263698,0.5736606,0.3163846,0.016115636
3891,0,0.11796874,0.27470046,0.3043227,0.24503347,0.3043227,0.24614516,0.023196608
3892,0,0.10564777,0.2952884,0.13668516,0.2915473,0.38792658,0.38792658,0.0145640075
3893,0,0.071868956,0.18210742,0.070351094,0.2570759,0.2570759,0.16827932,0.018000722
3894,0,0.94345534,0.73341995,0.5310848,0.49080974,0.94345534,0.3348868,0.114480615
3895,0,0.90494347,0.6054796,0.45434275,0.6209471,0.90494347,0.33903167,0.16629145
3896,0,0.9306979,0.59457946,0.60327107,0.6716866,0.9951258,0.9767112,0.9951258
3897,0,0.71770924,0.30792195,0.26033038,0.43793646,0.92811775,0.92811775,0.22315946
3898,0,0.6203464,0.5452542,0.28635156,0.50474733,0.6203464,0.2868166,0.0645552
3899,0,0.39898786,0.64629966,0.3497092,0.30085638,0.64629966,0.31214175,0.05313605
3900,0,0.902918,0.6571376,0.9167732,0.88776875,0.9377371,0.9377371,0.93578446
3901,0,0.91144466,0.6863488,0.63436544,0.5388426,0.91144466,0.45712224,0.7064373
3902,0,0.8065975,0.74946386,0.603683,0.97255385,0.97255385,0.9714407,0.22381747
3903,0,0.25139627,0.573439,0.27531868,0.51937014,0.63048804,0.26887327,0.63048804
3904,0,0.11057961,0.1314033,0.097417116,0.07941595,0.1314033,0.07149458,0.066034734
3905,0,0.59878695,0.42016757,0.40784088,0.79513675,0.79513675,0.545988,0.3117845
3906,0,0.34786946,0.40778416,0.14518681,0.24178302,0.40778416,0.21836478,0.39155558
3907,0,0.09374136,0.15115908,0.098276556,0.2095809,0.2095809,0.20808321,0.019328058
3908,0,0.4374934,0.36668056,0.14924327,0.26622188,0.4374934,0.04150322,0.034380794
3909,0,0.23467812,0.36975193,0.13560969,0.055713475,0.36975193,0.07517266,0.058470994
3910,0,0.64798236,0.5142198,0.31171417,0.6391249,0.9668975,0.8940255,0.9668975
3911,0,0.46715978,0.52972937,0.37639531,0.19424963,0.52972937,0.2887602,0.17107475
3912,0,0.9192235,0.70401895,0.74067384,0.92485213,0.99247277,0.75675213,0.99247277
3913,0,0.27203128,0.5177092,0.13181674,0.15776008,0.5177092,0.061028242,0.0027575493
3914,0,0.03363961,0.21930385,0.12521431,0.11828315,0.21930385,0.0012482107,0.0015655756
3915,0,0.111801654,0.512921,0.25827911,0.45912534,0.512921,0.2964148,0.14677975
3916,0,0.32861903,0.5836354,0.3001122,0.29156318,0.5836354,0.053868145,0.09631762
3917,0,0.3553844,0.51027787,0.3429805,0.5942106,0.5942106,0.33322388,0.5245583
3918,0,0.06011638,0.25290185,0.12196085,0.18977681,0.25290185,0.021585912,0.01629892
3919,0,0.61831224,0.5293648,0.31860837,0.39082575,0.61831224,0.5768539,0.11212897
3920,0,0.05093187,0.19705081,0.09447381,0.19648787,0.19705081,0.0558455,0.0017673075
3921,0,0.14436668,0.4267297,0.11334133,0.3480813,0.4267297,0.119725555,0.08642307
3922,0,0.5727256,0.43389508,0.31624442,0.34769857,0.78984356,0.78984356,0.09416106
3923,0,0.27572593,0.30132943,0.16185716,0.2812724,0.34921739,0.34921739,0.09751317
3924,0,0.26767063,0.3411314,0.27246577,0.30968747,0.3411314,0.32199764,0.13597873
3925,0,0.27341336,0.3190983,0.11857629,0.16042805,0.3190983,0.21299598,0.14867872
3926,0,0.6618921,0.3150515,0.30775875,0.5361481,0.6618921,0.6326496,0.26811773
3927,0,0.6908107,0.57956463,0.2065925,0.2803387,0.86381406,0.86381406,0.34640586
3928,0,0.19724607,0.3143605,0.040792435,0.055455565,0.3143605,0.2652827,0.0023111403
3929,0,0.70508,0.6107132,0.2852573,0.445662,0.70508,0.02754113,0.2933873
3930,0,0.27085817,0.634664,0.31575558,0.559457,0.634664,0.28896832,0.04091373
3931,0,0.5101444,0.581054,0.7796477,0.506583,0.7796477,0.6345555,0.6294279
3932,0,0.026305497,0.17598209,0.100746006,0.020839334,0.17598209,0.011344761,0.0023601353
3933,0,0.7697966,0.69218254,0.34217268,0.20472562,0.7697966,0.67803174,0.29215455
